partition,model,threshold,threshold_status,weighted_flag_rate,weighted_sensitivity,weighted_specificity,weighted_missed_per_1000,weighted_flags_per_1000,claim_limit
temporal_holdout,fixed_gradient_boosted,0.04000000,"evidence candidate, not selected or accepted",0.21593605,0.30620367,0.78676398,20.14973060,215.93604948,classification tradeoff only; no clinical threshold authority
temporal_holdout,fixed_gradient_boosted,0.05000000,"evidence candidate, not selected or accepted",0.13453375,0.27028643,0.86952680,21.19286482,134.53375358,classification tradeoff only; no clinical threshold authority
temporal_holdout,fixed_gradient_boosted,0.07500000,"evidence candidate, not selected or accepted",0.03222575,0.11994628,0.97039810,25.55915103,32.22575025,classification tradeoff only; no clinical threshold authority
temporal_holdout,fixed_gradient_boosted,0.10000000,"evidence candidate, not selected or accepted",0.00899349,0.00000000,0.99073750,29.04271700,8.99349496,classification tradeoff only; no clinical threshold authority
transport_stress,transparent_weighted_logit,0.02000000,"evidence candidate, not selected or accepted",0.68409761,0.88856275,0.32282320,3.64847119,684.09760987,classification tradeoff only; no clinical threshold authority
transport_stress,transparent_weighted_logit,0.03000000,"evidence candidate, not selected or accepted",0.33171275,0.58771949,0.67695266,13.49812187,331.71274528,classification tradeoff only; no clinical threshold authority
transport_stress,transparent_weighted_logit,0.04000000,"evidence candidate, not selected or accepted",0.16705884,0.40556392,0.84101416,19.46192083,167.05883821,classification tradeoff only; no clinical threshold authority
transport_stress,transparent_weighted_logit,0.05000000,"evidence candidate, not selected or accepted",0.09463079,0.22710830,0.90985335,25.30458264,94.63078979,classification tradeoff only; no clinical threshold authority
transport_stress,transparent_weighted_logit,0.07500000,"evidence candidate, not selected or accepted",0.03974626,0.09044776,0.96196991,29.77886807,39.74625650,classification tradeoff only; no clinical threshold authority
transport_stress,transparent_weighted_logit,0.10000000,"evidence candidate, not selected or accepted",0.01827209,0.03402664,0.98226118,31.62610342,18.27208818,classification tradeoff only; no clinical threshold authority
transport_stress,fixed_gradient_boosted,0.02000000,"evidence candidate, not selected or accepted",0.60813037,0.86113063,0.40043327,4.54660257,608.13036539,classification tradeoff only; no clinical threshold authority
transport_stress,fixed_gradient_boosted,0.03000000,"evidence candidate, not selected or accepted",0.42309159,0.67118926,0.58530611,10.76530983,423.09158825,classification tradeoff only; no clinical threshold authority
transport_stress,fixed_gradient_boosted,0.04000000,"evidence candidate, not selected or accepted",0.22724180,0.34654408,0.77679638,21.39423846,227.24180045,classification tradeoff only; no clinical threshold authority
transport_stress,fixed_gradient_boosted,0.05000000,"evidence candidate, not selected or accepted",0.12852464,0.17188079,0.87294290,27.11273906,128.52463704,classification tradeoff only; no clinical threshold authority
transport_stress,fixed_gradient_boosted,0.07500000,"evidence candidate, not selected or accepted",0.03465511,0.06366178,0.96632672,30.65584471,34.65511227,classification tradeoff only; no clinical threshold authority
transport_stress,fixed_gradient_boosted,0.10000000,"evidence candidate, not selected or accepted",0.01121198,0.05487679,0.99026600,30.94346665,11.21198423,classification tradeoff only; no clinical threshold authority
