tract_fips,county_fips,county_name,measure_year,measure_id,data_value_type_id,modeled_crude_prevalence_percent,modeled_low_confidence_limit,modeled_high_confidence_limit,interval_width_percentage_points,places_adult_population_field,source_release,estimate_type,map_class,support_state,claim_limit
25001012102,25001,Barnstable,2023,DIABETES,CrdPrv,11.4,9.6,13.3,3.7,2868,CDC PLACES 2025 census-tract release,modeled small-area prevalence,10.0% to less than 15.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25001012200,25001,Barnstable,2023,DIABETES,CrdPrv,9.2,7.9,10.8,2.9,4299,CDC PLACES 2025 census-tract release,modeled small-area prevalence,5.0% to less than 10.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25001012502,25001,Barnstable,2023,DIABETES,CrdPrv,11.4,9.8,13.2,3.4,3043,CDC PLACES 2025 census-tract release,modeled small-area prevalence,10.0% to less than 15.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25001012601,25001,Barnstable,2023,DIABETES,CrdPrv,11.6,10,13.3,3.3,2657,CDC PLACES 2025 census-tract release,modeled small-area prevalence,10.0% to less than 15.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25001012602,25001,Barnstable,2023,DIABETES,CrdPrv,11.1,9.6,12.6,3,4564,CDC PLACES 2025 census-tract release,modeled small-area prevalence,10.0% to less than 15.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25001012700,25001,Barnstable,2023,DIABETES,CrdPrv,9.8,8.3,11.5,3.2,4059,CDC PLACES 2025 census-tract release,modeled small-area prevalence,5.0% to less than 10.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25001012800,25001,Barnstable,2023,DIABETES,CrdPrv,10.2,8.7,12.1,3.4,3464,CDC PLACES 2025 census-tract release,modeled small-area prevalence,10.0% to less than 15.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25001012900,25001,Barnstable,2023,DIABETES,CrdPrv,9.8,8.3,11.4,3.1,3568,CDC PLACES 2025 census-tract release,modeled small-area prevalence,5.0% to less than 10.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25001013002,25001,Barnstable,2023,DIABETES,CrdPrv,10,8.4,11.9,3.5,2662,CDC PLACES 2025 census-tract release,modeled small-area prevalence,10.0% to less than 15.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25001013100,25001,Barnstable,2023,DIABETES,CrdPrv,9.7,8.1,11.3,3.2,4982,CDC PLACES 2025 census-tract release,modeled small-area prevalence,5.0% to less than 10.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25001013200,25001,Barnstable,2023,DIABETES,CrdPrv,10.6,9.1,12.4,3.3,4396,CDC PLACES 2025 census-tract release,modeled small-area prevalence,10.0% to less than 15.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25001013300,25001,Barnstable,2023,DIABETES,CrdPrv,10.3,8.7,12.1,3.4,2913,CDC PLACES 2025 census-tract release,modeled small-area prevalence,10.0% to less than 15.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25001013400,25001,Barnstable,2023,DIABETES,CrdPrv,10.3,8.7,12.1,3.4,3240,CDC PLACES 2025 census-tract release,modeled small-area prevalence,10.0% to less than 15.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25001013500,25001,Barnstable,2023,DIABETES,CrdPrv,8.5,7.3,9.9,2.6,5527,CDC PLACES 2025 census-tract release,modeled small-area prevalence,5.0% to less than 10.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25001013600,25001,Barnstable,2023,DIABETES,CrdPrv,9,7.7,10.4,2.7,4848,CDC PLACES 2025 census-tract release,modeled small-area prevalence,5.0% to less than 10.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25001013700,25001,Barnstable,2023,DIABETES,CrdPrv,7.9,6.7,9.2,2.5,4791,CDC PLACES 2025 census-tract release,modeled small-area prevalence,5.0% to less than 10.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25001013800,25001,Barnstable,2023,DIABETES,CrdPrv,8.9,7.6,10.3,2.7,4182,CDC PLACES 2025 census-tract release,modeled small-area prevalence,5.0% to less than 10.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25001013900,25001,Barnstable,2023,DIABETES,CrdPrv,11.3,9.7,13,3.3,4270,CDC PLACES 2025 census-tract release,modeled small-area prevalence,10.0% to less than 15.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25001014002,25001,Barnstable,2023,DIABETES,CrdPrv,10.6,9,12.3,3.3,3708,CDC PLACES 2025 census-tract release,modeled small-area prevalence,10.0% to less than 15.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25001014100,25001,Barnstable,2023,DIABETES,CrdPrv,4.4,3.8,5.2,1.4,584,CDC PLACES 2025 census-tract release,modeled small-area prevalence,less than 5.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25001014300,25001,Barnstable,2023,DIABETES,CrdPrv,9.5,8.1,11.1,3,3981,CDC PLACES 2025 census-tract release,modeled small-area prevalence,5.0% to less than 10.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25001014402,25001,Barnstable,2023,DIABETES,CrdPrv,9.7,8.3,11.4,3.1,5949,CDC PLACES 2025 census-tract release,modeled small-area prevalence,5.0% to less than 10.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25001014500,25001,Barnstable,2023,DIABETES,CrdPrv,10,8.6,11.7,3.1,4568,CDC PLACES 2025 census-tract release,modeled small-area prevalence,10.0% to less than 15.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25001014600,25001,Barnstable,2023,DIABETES,CrdPrv,10.4,8.9,12,3.1,3712,CDC PLACES 2025 census-tract release,modeled small-area prevalence,10.0% to less than 15.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25001014700,25001,Barnstable,2023,DIABETES,CrdPrv,12.1,10.4,13.9,3.5,3173,CDC PLACES 2025 census-tract release,modeled small-area prevalence,10.0% to less than 15.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25001014800,25001,Barnstable,2023,DIABETES,CrdPrv,14.8,12.6,17.4,4.8,3249,CDC PLACES 2025 census-tract release,modeled small-area prevalence,10.0% to less than 15.0%,limited_support_review,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25001014900,25001,Barnstable,2023,DIABETES,CrdPrv,9.9,8.4,11.6,3.2,3319,CDC PLACES 2025 census-tract release,modeled small-area prevalence,5.0% to less than 10.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25001015001,25001,Barnstable,2023,DIABETES,CrdPrv,9.6,8.2,11.2,3,3601,CDC PLACES 2025 census-tract release,modeled small-area prevalence,5.0% to less than 10.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25001015002,25001,Barnstable,2023,DIABETES,CrdPrv,11.6,9.8,13.5,3.7,3605,CDC PLACES 2025 census-tract release,modeled small-area prevalence,10.0% to less than 15.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25001015100,25001,Barnstable,2023,DIABETES,CrdPrv,10.9,9.2,12.6,3.4,3608,CDC PLACES 2025 census-tract release,modeled small-area prevalence,10.0% to less than 15.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25001015200,25001,Barnstable,2023,DIABETES,CrdPrv,10.2,8.8,11.8,3,2040,CDC PLACES 2025 census-tract release,modeled small-area prevalence,10.0% to less than 15.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25001015300,25001,Barnstable,2023,DIABETES,CrdPrv,12.6,10.9,14.6,3.7,3136,CDC PLACES 2025 census-tract release,modeled small-area prevalence,10.0% to less than 15.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25001990000,25001,,,,,,,,,,,,unavailable,unavailable,no accepted PLACES row; retain unavailable state
25003900100,25003,Berkshire,2023,DIABETES,CrdPrv,14.3,12.3,16.2,3.9,2797,CDC PLACES 2025 census-tract release,modeled small-area prevalence,10.0% to less than 15.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25003900200,25003,Berkshire,2023,DIABETES,CrdPrv,11.6,10,13.4,3.4,3251,CDC PLACES 2025 census-tract release,modeled small-area prevalence,10.0% to less than 15.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25003900300,25003,Berkshire,2023,DIABETES,CrdPrv,9.1,7.9,10.6,2.7,2258,CDC PLACES 2025 census-tract release,modeled small-area prevalence,5.0% to less than 10.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25003900400,25003,Berkshire,2023,DIABETES,CrdPrv,10.5,9,12.4,3.4,3813,CDC PLACES 2025 census-tract release,modeled small-area prevalence,10.0% to less than 15.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25003900500,25003,Berkshire,2023,DIABETES,CrdPrv,11.5,9.7,13.5,3.8,2772,CDC PLACES 2025 census-tract release,modeled small-area prevalence,10.0% to less than 15.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25003900600,25003,Berkshire,2023,DIABETES,CrdPrv,13.4,11.6,15.3,3.7,3146,CDC PLACES 2025 census-tract release,modeled small-area prevalence,10.0% to less than 15.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25003900700,25003,Berkshire,2023,DIABETES,CrdPrv,9.9,8.4,11.8,3.4,2300,CDC PLACES 2025 census-tract release,modeled small-area prevalence,5.0% to less than 10.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25003900800,25003,Berkshire,2023,DIABETES,CrdPrv,9.4,7.8,11.3,3.5,3923,CDC PLACES 2025 census-tract release,modeled small-area prevalence,5.0% to less than 10.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25003900900,25003,Berkshire,2023,DIABETES,CrdPrv,10.7,9,12.6,3.6,4134,CDC PLACES 2025 census-tract release,modeled small-area prevalence,10.0% to less than 15.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25003901100,25003,Berkshire,2023,DIABETES,CrdPrv,11.8,9.9,13.6,3.7,3051,CDC PLACES 2025 census-tract release,modeled small-area prevalence,10.0% to less than 15.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25003911100,25003,Berkshire,2023,DIABETES,CrdPrv,10.2,8.7,11.9,3.2,2479,CDC PLACES 2025 census-tract release,modeled small-area prevalence,10.0% to less than 15.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25003912100,25003,Berkshire,2023,DIABETES,CrdPrv,10.2,8.6,12.1,3.5,5102,CDC PLACES 2025 census-tract release,modeled small-area prevalence,10.0% to less than 15.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25003913100,25003,Berkshire,2023,DIABETES,CrdPrv,11.3,9.7,13.1,3.4,4354,CDC PLACES 2025 census-tract release,modeled small-area prevalence,10.0% to less than 15.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25003914100,25003,Berkshire,2023,DIABETES,CrdPrv,10.4,8.9,12,3.1,4903,CDC PLACES 2025 census-tract release,modeled small-area prevalence,10.0% to less than 15.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25003920101,25003,Berkshire,2023,DIABETES,CrdPrv,7.4,6.3,8.6,2.3,3826,CDC PLACES 2025 census-tract release,modeled small-area prevalence,5.0% to less than 10.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25003920102,25003,Berkshire,2023,DIABETES,CrdPrv,8.8,7.5,10.1,2.6,2687,CDC PLACES 2025 census-tract release,modeled small-area prevalence,5.0% to less than 10.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25003921300,25003,Berkshire,2023,DIABETES,CrdPrv,10.8,9.3,12.6,3.3,4110,CDC PLACES 2025 census-tract release,modeled small-area prevalence,10.0% to less than 15.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25003921400,25003,Berkshire,2023,DIABETES,CrdPrv,11.9,10.1,14,3.9,1238,CDC PLACES 2025 census-tract release,modeled small-area prevalence,10.0% to less than 15.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25003921500,25003,Berkshire,2023,DIABETES,CrdPrv,12,10.3,13.9,3.6,2339,CDC PLACES 2025 census-tract release,modeled small-area prevalence,10.0% to less than 15.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25003922100,25003,Berkshire,2023,DIABETES,CrdPrv,11.7,10,13.6,3.6,2100,CDC PLACES 2025 census-tract release,modeled small-area prevalence,10.0% to less than 15.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25003922200,25003,Berkshire,2023,DIABETES,CrdPrv,10.8,9.2,12.4,3.2,2896,CDC PLACES 2025 census-tract release,modeled small-area prevalence,10.0% to less than 15.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25003922300,25003,Berkshire,2023,DIABETES,CrdPrv,11.7,10,13.8,3.8,1644,CDC PLACES 2025 census-tract release,modeled small-area prevalence,10.0% to less than 15.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25003923100,25003,Berkshire,2023,DIABETES,CrdPrv,10.9,9.4,12.6,3.2,2685,CDC PLACES 2025 census-tract release,modeled small-area prevalence,10.0% to less than 15.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25003924100,25003,Berkshire,2023,DIABETES,CrdPrv,12.1,10.2,14.2,4,1802,CDC PLACES 2025 census-tract release,modeled small-area prevalence,10.0% to less than 15.0%,limited_support_review,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25003925101,25003,Berkshire,2023,DIABETES,CrdPrv,9.4,8,10.9,2.9,1333,CDC PLACES 2025 census-tract release,modeled small-area prevalence,5.0% to less than 10.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25003925102,25003,Berkshire,2023,DIABETES,CrdPrv,10.5,8.9,12.2,3.3,4543,CDC PLACES 2025 census-tract release,modeled small-area prevalence,10.0% to less than 15.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25003926100,25003,Berkshire,2023,DIABETES,CrdPrv,10.4,8.8,12.1,3.3,2796,CDC PLACES 2025 census-tract release,modeled small-area prevalence,10.0% to less than 15.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25003931100,25003,Berkshire,2023,DIABETES,CrdPrv,10.4,8.7,12.2,3.5,1346,CDC PLACES 2025 census-tract release,modeled small-area prevalence,10.0% to less than 15.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25003931300,25003,Berkshire,2023,DIABETES,CrdPrv,11.7,10,13.5,3.5,1157,CDC PLACES 2025 census-tract release,modeled small-area prevalence,10.0% to less than 15.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25003931400,25003,Berkshire,2023,DIABETES,CrdPrv,9.9,8.5,11.6,3.1,1411,CDC PLACES 2025 census-tract release,modeled small-area prevalence,5.0% to less than 10.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25003932200,25003,Berkshire,2023,DIABETES,CrdPrv,11.1,9.3,13,3.7,2042,CDC PLACES 2025 census-tract release,modeled small-area prevalence,10.0% to less than 15.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25003932300,25003,Berkshire,2023,DIABETES,CrdPrv,11.8,10,13.9,3.9,1625,CDC PLACES 2025 census-tract release,modeled small-area prevalence,10.0% to less than 15.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25003933200,25003,Berkshire,2023,DIABETES,CrdPrv,10.7,9.2,12.4,3.2,1325,CDC PLACES 2025 census-tract release,modeled small-area prevalence,10.0% to less than 15.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25003933300,25003,Berkshire,2023,DIABETES,CrdPrv,11.2,9.6,12.9,3.3,1289,CDC PLACES 2025 census-tract release,modeled small-area prevalence,10.0% to less than 15.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25003933400,25003,Berkshire,2023,DIABETES,CrdPrv,11.3,9.7,13,3.3,2270,CDC PLACES 2025 census-tract release,modeled small-area prevalence,10.0% to less than 15.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25003934200,25003,Berkshire,2023,DIABETES,CrdPrv,9.8,8.3,11.4,3.1,1137,CDC PLACES 2025 census-tract release,modeled small-area prevalence,5.0% to less than 10.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25003934300,25003,Berkshire,2023,DIABETES,CrdPrv,10.7,9,12.7,3.7,1747,CDC PLACES 2025 census-tract release,modeled small-area prevalence,10.0% to less than 15.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25003935100,25003,Berkshire,2023,DIABETES,CrdPrv,11.4,9.8,13.1,3.3,2085,CDC PLACES 2025 census-tract release,modeled small-area prevalence,10.0% to less than 15.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25003935200,25003,Berkshire,2023,DIABETES,CrdPrv,10.3,8.7,12.1,3.4,4005,CDC PLACES 2025 census-tract release,modeled small-area prevalence,10.0% to less than 15.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25003935300,25003,Berkshire,2023,DIABETES,CrdPrv,12.4,10.5,14.4,3.9,3047,CDC PLACES 2025 census-tract release,modeled small-area prevalence,10.0% to less than 15.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25005600100,25005,Bristol,2023,DIABETES,CrdPrv,9.8,8.4,11.4,3,3231,CDC PLACES 2025 census-tract release,modeled small-area prevalence,5.0% to less than 10.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25005600202,25005,Bristol,2023,DIABETES,CrdPrv,9.4,8,10.9,2.9,3925,CDC PLACES 2025 census-tract release,modeled small-area prevalence,5.0% to less than 10.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25005600203,25005,Bristol,2023,DIABETES,CrdPrv,9.8,8.4,11.2,2.8,4985,CDC PLACES 2025 census-tract release,modeled small-area prevalence,5.0% to less than 10.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25005600204,25005,Bristol,2023,DIABETES,CrdPrv,8.5,7.3,9.8,2.5,3203,CDC PLACES 2025 census-tract release,modeled small-area prevalence,5.0% to less than 10.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
25005610100,25005,Bristol,2023,DIABETES,CrdPrv,8,6.8,9.3,2.5,4353,CDC PLACES 2025 census-tract release,modeled small-area prevalence,5.0% to less than 10.0%,supported_for_teaching_display,"public modeled small-area estimate; not observed cases, individual risk, a disparity, or an action rule"
