relative_path,bytes,sha256,source_module,source_version,role
candidate/module-01/data/source-inventory.csv,1369,3f43f4eaaca3bbc5843660047e6aeb1466d87f01ea59a37881d25cd7afc38fe3,oclc-app3-01,0.1.0,accepted reference workspace artifact
candidate/module-01/decision-contract.json,2353,5cf0ec44132cebbb0480de4d34286aedf209ed2e0b96d739ed75bafdc5cc7fea,oclc-app3-01,0.1.0,accepted reference workspace artifact
candidate/module-01/measure-family.csv,1743,def62e1e7946486ef573cbea45459c284bdfa414c6fd1b83a1ea6098c47a0a63,oclc-app3-01,0.1.0,accepted reference workspace artifact
candidate/module-01/process-boundary.csv,1284,e772a29dbd8b03e192b73545c23b1a64a835f8d50cf61d36dc5402c56198a1c3,oclc-app3-01,0.1.0,accepted reference workspace artifact
candidate/module-01/profile_sources.py,20821,f1e6b7228e28f23c1d1ddecf1fefcd5b00d585f114c070f60fe9298040fb9d93,oclc-app3-01,0.1.0,accepted reference workspace artifact
candidate/module-01/progression-decision.md,3425,223b621ae925c283cf6b0c45043418c3dd95a67ca40396750a41e88e23c3b595,oclc-app3-01,0.1.0,accepted reference workspace artifact
candidate/module-01/release-manifest.csv,1741,ecd8400c5e972e7070d64770086d752a89fd8bc659a1c5c1345c612d0236605d,oclc-app3-01,0.1.0,accepted reference workspace artifact
candidate/module-01/source-feasibility-interpretation.md,3101,8e2eb48a0c18b0ecab163c21052ead04e09ded06797a1d1d0cda9dc774a7c458,oclc-app3-01,0.1.0,accepted reference workspace artifact
candidate/module-01/source-record.yml,3143,4d2d299cdf8fa1b8c71dea343e917a3a3d1ba5213f717d57d73777972ba68f8d,oclc-app3-01,0.1.0,accepted reference workspace artifact
candidate/module-01/stakeholder-accountability-map.csv,2110,8101d9b2963f4bce394460f4929b57ed81f66d3037a32c39d9f12c24e16e2bb7,oclc-app3-01,0.1.0,accepted reference workspace artifact
candidate/module-01/synthetic-service-declaration.md,885,e042cf3c0284f64ce500ab1664055aa889252602be428bf09a95d7ce567eb786,oclc-app3-01,0.1.0,accepted reference workspace artifact
candidate/module-01/unit-of-flow.csv,1097,60b0c058d9bc7d066668b7fc9cdb1a13d7ac0e698d1463431c07b8f18aa82d62,oclc-app3-01,0.1.0,accepted reference workspace artifact
candidate/module-01/validate_workspace.py,17651,770269cd9ae1747d96e16204f9efe7203c5836f6dbb2eb2aad549a6a2b8391c2,oclc-app3-01,0.1.0,accepted reference workspace artifact
candidate/module-02/.gitattributes,119,df2dd98d1c8604702f558f2ccfd90acf14653ef715e94fac33cb5e26d9bc249f,oclc-app3-02,0.1.0,accepted reference workspace artifact
candidate/module-02/VERSION,6,e9dd8507f4bf0c6f42458e41aea833ad0bd3f6127272335eee9bf4d58541ed67,oclc-app3-02,0.1.0,accepted reference workspace artifact
candidate/module-02/ai-use.md,1232,d695f476209b45fc196bcbe29873b8fd1eccb03eaa0efe06db5d885404466f13,oclc-app3-02,0.1.0,accepted reference workspace artifact
candidate/module-02/assessment.md,950,411ef05c70d1d6ed5eb7eb653ee1f14a666b0c7909c116e581b6fc052ead5371,oclc-app3-02,0.1.0,accepted reference workspace artifact
candidate/module-02/build_measures.py,11948,0137907ec80ef195d55a66f4d91ccb476f5787e7c5058085134ea44225347c90,oclc-app3-02,0.1.0,accepted reference workspace artifact
candidate/module-02/build_workspace.py,6571,955eb76828b0948c28c8d628cd0216ecd044c9d20c4c7a30e3c4e01b8deeaeee,oclc-app3-02,0.1.0,accepted reference workspace artifact
candidate/module-02/data-spec.md,2446,5a29f6dc3f677d5d08dde15fc9f13e8beb92fe445a5fae93bc9088c0fd41dfce,oclc-app3-02,0.1.0,accepted reference workspace artifact
candidate/module-02/data/data-dictionary.csv,45755,183639870b5d360e9725fb03ca47262420a98ee1c180b52a555abec09aa9b8f1,oclc-app3-02,0.1.0,accepted reference workspace artifact
candidate/module-02/data/operational-source-manifest.csv,2553,e489afcc2126789d57f17e821c38e534eb3c154def6ca5ec818b7d46eb1f6ce4,oclc-app3-02,0.1.0,accepted reference workspace artifact
candidate/module-02/data/raw/calendar-demand.csv.gz,12960,a68cd31d1de7736050334b4528e4a35d7b9103386b1418cf1fb58679425435c8,oclc-app3-02,0.1.0,accepted reference workspace artifact
candidate/module-02/data/raw/defect-register.csv.gz,1035,93d4a2a45fe4131bea61f29b4fa67a20965a1c59cfd7e7dbb8b966b1d13e0d60,oclc-app3-02,0.1.0,accepted reference workspace artifact
candidate/module-02/data/raw/encounters.csv.gz,812321,e9568f8a9be0e61c006126f883450a8fbbedd9ad78e7188f6bbd7421619221cf,oclc-app3-02,0.1.0,accepted reference workspace artifact
candidate/module-02/data/raw/known-truth.csv.gz,909,2488715f2b5cd177976ac0ba948355ca7e3917ad3d0946423ce417d7f28a6b07,oclc-app3-02,0.1.0,accepted reference workspace artifact
candidate/module-02/data/raw/process-events.csv.gz,2464526,ad768a746ae9a6967456ca1824868fe8a790e19ba55cc94ea5f9843b62a2d206,oclc-app3-02,0.1.0,accepted reference workspace artifact
candidate/module-02/data/raw/queue-snapshots.csv.gz,207435,db41eacf62e6f49092d0fdc53e1210d73c413146758bc96e11ea590c080775b4,oclc-app3-02,0.1.0,accepted reference workspace artifact
candidate/module-02/data/raw/safety-events.csv.gz,17143,9cb559e111907bc07219751051e31c4275f7a20455d06ef998f2eebc962f6aaf,oclc-app3-02,0.1.0,accepted reference workspace artifact
candidate/module-02/data/raw/scenarios.csv.gz,460,2af4089b3a159e527b2c4f84e29400c6861d35231534dc6a52428e4e32d2a6fa,oclc-app3-02,0.1.0,accepted reference workspace artifact
candidate/module-02/data/raw/staffing.csv.gz,32179,d4c9e93e55b62895b46bcecc9f4f96949e3333605b01b90e344bb64f4337c56e,oclc-app3-02,0.1.0,accepted reference workspace artifact
candidate/module-02/defect-repair-log.csv,1987,85e971995b49d0eb93377c3b2eeddc55ad53a072ff2f2173e91a952610c9526c,oclc-app3-02,0.1.0,accepted reference workspace artifact
candidate/module-02/event-validation.md,969,4194f83808c4c956c4fb649b063929498efe233cd945fd55a7c544f40c93e42f,oclc-app3-02,0.1.0,accepted reference workspace artifact
candidate/module-02/freeze_upstream.py,5943,d6aec05616621a6540b8b6c3e623a76abe24a2bb7125343b199d03870dd3d300,oclc-app3-02,0.1.0,accepted reference workspace artifact
candidate/module-02/gate-results.csv,1964,7e29861dee06ac3b9673d3840f4188903e349f1bcff397dcacc6cdaa206ee8a8,oclc-app3-02,0.1.0,accepted reference workspace artifact
candidate/module-02/generate_operational_release.py,43569,6f887fd6cac8a2effc4fd1c9caddb62f66e63d3e72dbbd355a679fd55d6d66f2,oclc-app3-02,0.1.0,accepted reference workspace artifact
candidate/module-02/measure-score.csv,656,5bbc16b5fa68185cbec033fbe15143d64e3daa424114b24f9b76ced7f892a4ab,oclc-app3-02,0.1.0,accepted reference workspace artifact
candidate/module-02/measure-specifications.csv,7572,407bb7b22f89dfda32558942337d3ae4f9634a4fc4b7e6c420ef321a271dca2e,oclc-app3-02,0.1.0,accepted reference workspace artifact
candidate/module-02/operational-contract.json,1158,e9363e5388532d88dd79ed9c0335e05e53cbf22c8282c862d192e1d168d05305,oclc-app3-02,0.1.0,accepted reference workspace artifact
candidate/module-02/operational-interpretation.md,867,fc609cc16ad2599a7f777b0f7ce045bcced96833dd0177a378dd104c6aebf20c,oclc-app3-02,0.1.0,accepted reference workspace artifact
candidate/module-02/outputs/build-report.json,4760,512029fd3703000e356643d2eff7622dda85f3679e28617f0d12d618221ad516,oclc-app3-02,0.1.0,accepted reference workspace artifact
candidate/module-02/outputs/defect-impact.csv,1085,37c7886ee2087b6e5e5facd9d123d84ef5aa67b05080601737a12ac8d3636ce4,oclc-app3-02,0.1.0,accepted reference workspace artifact
candidate/module-02/outputs/encounter-measures.csv.gz,1618877,a996474197924b2a06dcc7e74989207f6fbe8d06d9a8c88ef6d14f5a2a470b7c,oclc-app3-02,0.1.0,accepted reference workspace artifact
candidate/module-02/outputs/query-checks.csv,1159,b4b053f33b9500404c21354fba9f831d4798fb88cea51882ee43ba6394a7d172,oclc-app3-02,0.1.0,accepted reference workspace artifact
candidate/module-02/outputs/safety-diagnostics.csv,459,28323242cb60c434e1dc51dd461555203d03df7894c9e4a07becfb27df3f7822,oclc-app3-02,0.1.0,accepted reference workspace artifact
candidate/module-02/outputs/shift-metrics.csv,153192,cd2ca9163acc7c79572b0014fd54f9726614c1cfd352a4efa11fd1bbedeacd57,oclc-app3-02,0.1.0,accepted reference workspace artifact
candidate/module-02/outputs/source-reconciliation.csv,523,d99b2a5e6db5ef1a8e41403ca7ccc679ad63c009aac4961281321dcb7f1b07cd,oclc-app3-02,0.1.0,accepted reference workspace artifact
candidate/module-02/outputs/subgroup-support.csv,447,1e3367307e25be194b05851d6959ff8a249aa6c173b17f65b4eb0d2b88e5e9e6,oclc-app3-02,0.1.0,accepted reference workspace artifact
candidate/module-02/outputs/weekly-metrics.csv,5395,61c8fd5ec4d47ce97c3d1d38297b865a06d2ae9f6f9ee916406bccaba139e00d,oclc-app3-02,0.1.0,accepted reference workspace artifact
candidate/module-02/progression-decision.md,1940,2193f761b78df6e38f85ba5b563965db52d8f1bcf0d965e7b6ef56a8bd8aac15,oclc-app3-02,0.1.0,accepted reference workspace artifact
candidate/module-02/release-manifest.csv,5266,868f87c365de83e052c3acee6c7742586a8007dd75d9976343b2f06dfbf622e4,oclc-app3-02,0.1.0,accepted reference workspace artifact
candidate/module-02/release.json,470,f4715966d9ad986172585552316d99235aeef2f273944d60b8c70618b4856efb,oclc-app3-02,0.1.0,accepted reference workspace artifact
candidate/module-02/reproducibility-check.md,621,8724beb6aed466344f3d435026cd7527f2f847f0e349fe9142e85a78a06f7692,oclc-app3-02,0.1.0,accepted reference workspace artifact
candidate/module-02/source-record.yml,910,ded64ebbcc934099adc2d5a654e728c8e1658dd307f7430ea2eb6bdc233015fa,oclc-app3-02,0.1.0,accepted reference workspace artifact
candidate/module-02/sql/01-clean-operational-sources.sql,8053,790f0374cac08867b9a4349bc7ca3d51caa003cbb64147400a8f413731bffdea,oclc-app3-02,0.1.0,accepted reference workspace artifact
candidate/module-02/sql/02-encounter-measures.sql,3706,b47e778605f5f9118a60f1e82772c285ca5dd4858e3ede290f276724c66f3e39,oclc-app3-02,0.1.0,accepted reference workspace artifact
candidate/module-02/sql/03-operational-measures.sql,8092,c50e4439581cf19c90e3584c456ae01f10f341ccdf912b2e7ce56b220fa16662,oclc-app3-02,0.1.0,accepted reference workspace artifact
candidate/module-02/sql/04-validation-and-defects.sql,10456,4f7cbbf691e47f7ba7102f564b6ca53dcb1a4a1e55f36055eb449336a2630014,oclc-app3-02,0.1.0,accepted reference workspace artifact
candidate/module-02/subgroup-support-interpretation.md,641,386e8fc3f91a2892e15f8e0d5c29f6873b8514b057ba9f82c758fc6dc29098c2,oclc-app3-02,0.1.0,accepted reference workspace artifact
candidate/module-02/upstream/claim-boundary.csv,1440,45c236cbe581612250b48efd060ccad728bb4455ab7512ca72d5ca48b8f5fd89,oclc-app3-02,0.1.0,accepted reference workspace artifact
candidate/module-02/upstream/clinical-performance-charter.md,3306,77e190b3e87f04618ae85546fd92d6ee41218d5f8a4273aa1fd62dc041fdc5dd,oclc-app3-02,0.1.0,accepted reference workspace artifact
candidate/module-02/upstream/measure-family.csv,1743,def62e1e7946486ef573cbea45459c284bdfa414c6fd1b83a1ea6098c47a0a63,oclc-app3-02,0.1.0,accepted reference workspace artifact
candidate/module-02/upstream/module01-decision-contract.json,2353,5cf0ec44132cebbb0480de4d34286aedf209ed2e0b96d739ed75bafdc5cc7fea,oclc-app3-02,0.1.0,accepted reference workspace artifact
candidate/module-02/upstream/module01-handoff-manifest.csv,1758,db5fa70350d736025e95d5f298b4d7406e2382470362f66012b902a61bb07de8,oclc-app3-02,0.1.0,accepted reference workspace artifact
candidate/module-02/upstream/module01-source-inventory.csv,1369,3f43f4eaaca3bbc5843660047e6aeb1466d87f01ea59a37881d25cd7afc38fe3,oclc-app3-02,0.1.0,accepted reference workspace artifact
candidate/module-02/upstream/process-boundary.csv,1284,e772a29dbd8b03e192b73545c23b1a64a835f8d50cf61d36dc5402c56198a1c3,oclc-app3-02,0.1.0,accepted reference workspace artifact
candidate/module-02/upstream/progression-decision.md,3425,223b621ae925c283cf6b0c45043418c3dd95a67ca40396750a41e88e23c3b595,oclc-app3-02,0.1.0,accepted reference workspace artifact
candidate/module-02/upstream/source-feasibility-interpretation.md,3101,8e2eb48a0c18b0ecab163c21052ead04e09ded06797a1d1d0cda9dc774a7c458,oclc-app3-02,0.1.0,accepted reference workspace artifact
candidate/module-02/upstream/synthetic-service-declaration.md,885,e042cf3c0284f64ce500ab1664055aa889252602be428bf09a95d7ce567eb786,oclc-app3-02,0.1.0,accepted reference workspace artifact
candidate/module-02/upstream/unit-of-flow.csv,1097,60b0c058d9bc7d066668b7fc9cdb1a13d7ac0e698d1463431c07b8f18aa82d62,oclc-app3-02,0.1.0,accepted reference workspace artifact
candidate/module-02/validate_workspace.py,12765,27f740431ce31f376917d5482567c9b2eca2126f17ec5ba039e9d95bf67fc0e7,oclc-app3-02,0.1.0,accepted reference workspace artifact
candidate/module-03/.gitattributes,135,0470fb22b85d59c9e244baedeef76060f2e1af111c8b17c9c0b868d872acc1e8,oclc-app3-03,0.1.0,accepted reference workspace artifact
candidate/module-03/VERSION,6,e9dd8507f4bf0c6f42458e41aea833ad0bd3f6127272335eee9bf4d58541ed67,oclc-app3-03,0.1.0,accepted reference workspace artifact
candidate/module-03/ai-use.md,1291,0e9302a29da47846d1dc7125e26958d138c223301c6073185f86b6cd65019d36,oclc-app3-03,0.1.0,accepted reference workspace artifact
candidate/module-03/assessment.md,906,a5a7c27cfa10331e85d5ccb20918dc9ce825c7a13b1521600d35c7ae76a5b0e0,oclc-app3-03,0.1.0,accepted reference workspace artifact
candidate/module-03/bottleneck-interpretation.md,1534,72eb156b5c9540c99cfd5aadd2c648f7cf800d332ad7f9ce855a597944f11a1d,oclc-app3-03,0.1.0,accepted reference workspace artifact
candidate/module-03/build_diagnostic.py,44126,9b8641b73fdc7ff60696ac948f8d38c29c26ca77ca81645c4e6d9a52dbe8473d,oclc-app3-03,0.1.0,accepted reference workspace artifact
candidate/module-03/build_workspace.py,6121,b331707500b529fa2c26b328c5fb2070b710dc04243b77daa631ea07b080e551,oclc-app3-03,0.1.0,accepted reference workspace artifact
candidate/module-03/chart-selection.csv,1236,52c5aa71ee5322eaf7b8853d3ed4b369cfc15b0fa6213c53403903446e7a3549,oclc-app3-03,0.1.0,accepted reference workspace artifact
candidate/module-03/data-spec.md,1896,a94a2721d59a6fe503938447dd9e5e8ad4a25287d8e61971814b8cb6ae444a44,oclc-app3-03,0.1.0,accepted reference workspace artifact
candidate/module-03/diagnostic-contract.json,1183,3b6ba9a74d55cb1bf33c46679065a9c856a5c0fa0f39945f2ae736ec4af897fe,oclc-app3-03,0.1.0,accepted reference workspace artifact
candidate/module-03/escalation-rule.md,1178,3b258ff74247fad12e9f1b52e178b0ab2450e8376db76c8b2c324d16957e0f63,oclc-app3-03,0.1.0,accepted reference workspace artifact
candidate/module-03/freeze_upstream.py,6607,f60be5e8b5c1d8188156fea43bcc2fd54d626af57db98a5b4efeee6978f5fcb4,oclc-app3-03,0.1.0,accepted reference workspace artifact
candidate/module-03/gate-results.csv,2370,80b6d21532877d9db706dc03558de2f3d617e9978d59e191de432c60602b04dd,oclc-app3-03,0.1.0,accepted reference workspace artifact
candidate/module-03/outputs/bottleneck-reconciliation.csv,1305,11a51ac3465d1efdee41392003926120046da65e1fed0947547f94b014bacda0,oclc-app3-03,0.1.0,accepted reference workspace artifact
candidate/module-03/outputs/control-limits.csv,1197,5ab52b640cac4dcbe1493de76572852f830a896d27502430538fec7f22d42caf,oclc-app3-03,0.1.0,accepted reference workspace artifact
candidate/module-03/outputs/diagnostic-findings.json,2687,0b88e52ea31755d2c540e9f97efb4f1b8a4cfdca6b027135626e94bf4dc06468,oclc-app3-03,0.1.0,accepted reference workspace artifact
candidate/module-03/outputs/process-stage-comparison.csv,1874,5b5d3f9847702b4f8e2b2a9dc455ea29e4ede15f51214bf223d41c76d4c29d1f,oclc-app3-03,0.1.0,accepted reference workspace artifact
candidate/module-03/outputs/process-stage-comparison.svg,8444,ef0706d931422ace520439b6cc5d4e480a9edf6776ab4384a8fcc5652ff88e3b,oclc-app3-03,0.1.0,accepted reference workspace artifact
candidate/module-03/outputs/safety-surveillance.csv,821,e68dec02f1fcf9d64cf66108c1b778924f069608dbc394b257eb46f692e56dca,oclc-app3-03,0.1.0,accepted reference workspace artifact
candidate/module-03/outputs/signal-audit.csv,1405,c8ead1f67920ec99ab7f3fdb3dc22bbdd5d064b5958dbb6253c924033d9fc71f,oclc-app3-03,0.1.0,accepted reference workspace artifact
candidate/module-03/outputs/subgroup-window-support.csv,1183,e32aa63d10bf5830a8a5df7db6474e62fe04b048e0735b1e8f67df422b2c42b1,oclc-app3-03,0.1.0,accepted reference workspace artifact
candidate/module-03/outputs/variation-series.csv,30981,b42e6e9f5b82fb392e3e59558a4335fc5873f265cf1af1af2799d8f85d2b0e5b,oclc-app3-03,0.1.0,accepted reference workspace artifact
candidate/module-03/outputs/weekly-arrival-to-clinician-xmr.svg,12000,032e744936301a0823ea0fd7e20062cef23e68d95cf0569c5972adb470ea6257,oclc-app3-03,0.1.0,accepted reference workspace artifact
candidate/module-03/outputs/weekly-incident-report-u-chart.svg,12058,195fb116352a2a920d819300514aaeb5fe87708a634b6e2c5f803028fa623db6,oclc-app3-03,0.1.0,accepted reference workspace artifact
candidate/module-03/outputs/weekly-left-before-seen-p-chart.svg,11637,6ac584799604cf4628d4bd5b7adc4ec15e57010daee6d1d9e73f1a58e33dc4b9,oclc-app3-03,0.1.0,accepted reference workspace artifact
candidate/module-03/outputs/weekly-safety.csv,2949,3952e41dcc41a3055316989b0921c223c608a424f85a0eb340af6f33d9c7de81,oclc-app3-03,0.1.0,accepted reference workspace artifact
candidate/module-03/performance-diagnostic.md,2130,e9f415316b4f7212a8433b97aa87fc95a0d40caf7cc56f7bdc169ff42ac02b92,oclc-app3-03,0.1.0,accepted reference workspace artifact
candidate/module-03/process-map.csv,1156,7fb830a8582fe05673feb23822f8771103ab6732d9d9b04349bbf904d2eb26ab,oclc-app3-03,0.1.0,accepted reference workspace artifact
candidate/module-03/progression-decision.md,1820,89669fd361ece5b0d0c9a7d858912e5244eed4b275b570873afca1479efc8cc2,oclc-app3-03,0.1.0,accepted reference workspace artifact
candidate/module-03/release-manifest.csv,5115,6528e85f2324fd4b2068788598417be96f6c3a699a587a6ef5eb63f176b0242f,oclc-app3-03,0.1.0,accepted reference workspace artifact
candidate/module-03/release.json,515,08b6de11641595943bebea53445714cfa9500383f8a4548bf555ffef8d5c5fc3,oclc-app3-03,0.1.0,accepted reference workspace artifact
candidate/module-03/reproducibility-check.md,741,4771ccd7ef9ba0378e9c1ba304b32c805cba5e7799b2d136c26982944e7fb08e,oclc-app3-03,0.1.0,accepted reference workspace artifact
candidate/module-03/safety-interpretation.md,1242,706e5954f56c9b7ebec01709399bda512caabe25c4340244b9c658427caa695b,oclc-app3-03,0.1.0,accepted reference workspace artifact
candidate/module-03/signal-rules.csv,618,dce6e059885b73aaf4b43da4b49b009416a7343f9b8b699cabb7f7de925dd2a8,oclc-app3-03,0.1.0,accepted reference workspace artifact
candidate/module-03/source-record.yml,815,6efee216848a40c304ed43c7e2c2bd247510ce4f4747522c44e035c8f5bcc175,oclc-app3-03,0.1.0,accepted reference workspace artifact
candidate/module-03/subgroup-support-interpretation.md,1095,743bf16148e895ab7eaf8310c32e38286937b4db7466f11ce78afb5e4f21892e,oclc-app3-03,0.1.0,accepted reference workspace artifact
candidate/module-03/upstream/build-report.json,4760,512029fd3703000e356643d2eff7622dda85f3679e28617f0d12d618221ad516,oclc-app3-03,0.1.0,accepted reference workspace artifact
candidate/module-03/upstream/encounter-measures.csv.gz,1618877,a996474197924b2a06dcc7e74989207f6fbe8d06d9a8c88ef6d14f5a2a470b7c,oclc-app3-03,0.1.0,accepted reference workspace artifact
candidate/module-03/upstream/event-validation.md,969,4194f83808c4c956c4fb649b063929498efe233cd945fd55a7c544f40c93e42f,oclc-app3-03,0.1.0,accepted reference workspace artifact
candidate/module-03/upstream/measure-specifications.csv,7572,407bb7b22f89dfda32558942337d3ae4f9634a4fc4b7e6c420ef321a271dca2e,oclc-app3-03,0.1.0,accepted reference workspace artifact
candidate/module-03/upstream/module02-handoff-manifest.csv,2342,55e83a4a9794c9fd747174cdce25176b245c0623a41f85324315c06729ff9a22,oclc-app3-03,0.1.0,accepted reference workspace artifact
candidate/module-03/upstream/module02-operational-contract.json,1158,e9363e5388532d88dd79ed9c0335e05e53cbf22c8282c862d192e1d168d05305,oclc-app3-03,0.1.0,accepted reference workspace artifact
candidate/module-03/upstream/module02-release.json,470,f4715966d9ad986172585552316d99235aeef2f273944d60b8c70618b4856efb,oclc-app3-03,0.1.0,accepted reference workspace artifact
candidate/module-03/upstream/operational-source-manifest.csv,2553,e489afcc2126789d57f17e821c38e534eb3c154def6ca5ec818b7d46eb1f6ce4,oclc-app3-03,0.1.0,accepted reference workspace artifact
candidate/module-03/upstream/progression-decision.md,1940,2193f761b78df6e38f85ba5b563965db52d8f1bcf0d965e7b6ef56a8bd8aac15,oclc-app3-03,0.1.0,accepted reference workspace artifact
candidate/module-03/upstream/query-checks.csv,1159,b4b053f33b9500404c21354fba9f831d4798fb88cea51882ee43ba6394a7d172,oclc-app3-03,0.1.0,accepted reference workspace artifact
candidate/module-03/upstream/safety-diagnostics.csv,459,28323242cb60c434e1dc51dd461555203d03df7894c9e4a07becfb27df3f7822,oclc-app3-03,0.1.0,accepted reference workspace artifact
candidate/module-03/upstream/safety-events.csv.gz,17143,9cb559e111907bc07219751051e31c4275f7a20455d06ef998f2eebc962f6aaf,oclc-app3-03,0.1.0,accepted reference workspace artifact
candidate/module-03/upstream/shift-metrics.csv,153192,cd2ca9163acc7c79572b0014fd54f9726614c1cfd352a4efa11fd1bbedeacd57,oclc-app3-03,0.1.0,accepted reference workspace artifact
candidate/module-03/upstream/subgroup-support.csv,447,1e3367307e25be194b05851d6959ff8a249aa6c173b17f65b4eb0d2b88e5e9e6,oclc-app3-03,0.1.0,accepted reference workspace artifact
candidate/module-03/upstream/weekly-metrics.csv,5395,61c8fd5ec4d47ce97c3d1d38297b865a06d2ae9f6f9ee916406bccaba139e00d,oclc-app3-03,0.1.0,accepted reference workspace artifact
candidate/module-03/validate_workspace.py,19356,d2260b5b9b3bd25cb90c6754e1739d9ec5f586af38c3c48a4d20330ef9c4d03d,oclc-app3-03,0.1.0,accepted reference workspace artifact
candidate/module-03/verify_control_charts.R,963,ad8e6028d799d39f60027b07cedb30ab6951ef7543b5d71e79198bf3fe6df8d0,oclc-app3-03,0.1.0,accepted reference workspace artifact
candidate/module-03/week3-score.csv,819,3410c70c37179b02536be8f65fcbcd549b5811c00e471e585b7a94c9ce04741a,oclc-app3-03,0.1.0,accepted reference workspace artifact
