equity_dimension,dimension_label,group_id,group_label,group_order,missing_group,primary_reference,age_band_id,age_band,band_order,population_count,synthetic_event_count,rate_multiplier,age_specific_rate_per_100k,rate_low_95,rate_high_95,availability_state,claim_limit
disability_status,Disability status,missing,Missing,3,1,0,A01,18-34,1,50727,1018,100000,2006.8208252016,1888.371534,2132.5384295702,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
disability_status,Disability status,missing,Missing,3,1,0,A02,35-49,2,40257,1454,100000,3611.7942221229,3433.9113043382,3798.529333543,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
disability_status,Disability status,missing,Missing,3,1,0,A03,50-64,3,42291,2781,100000,6575.8672057885,6343.5616927005,6816.0607738826,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
disability_status,Disability status,missing,Missing,3,1,0,A04,65-74,4,22235,1882,100000,8464.133123454,8105.4078804087,8837.2078839851,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
disability_status,Disability status,missing,Missing,3,1,0,A05,75+,5,15734,1666,100000,10588.5343841363,10117.3404856581,11078.9682174712,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
disability_status,Disability status,overall_reported,Overall reported population,999,0,0,A01,18-34,1,1631235,29506,100000,1808.8135676343,1788.4753667139,1829.3787426231,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
disability_status,Disability status,overall_reported,Overall reported population,999,0,0,A02,35-49,2,1290187,45027,100000,3489.9592074637,3458.4296111601,3521.7657649745,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
disability_status,Disability status,overall_reported,Overall reported population,999,0,0,A03,50-64,3,1366821,88753,100000,6493.3886734254,6452.2014028061,6534.8204945545,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
disability_status,Disability status,overall_reported,Overall reported population,999,0,0,A04,65-74,4,716983,61102,100000,8522.0988503214,8457.6922272941,8586.94993241,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
disability_status,Disability status,overall_reported,Overall reported population,999,0,0,A05,75+,5,503298,50425,100000,10018.9152351092,9936.2691798058,10102.1716028657,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
primary_language,Primary language,english,English,1,0,1,A01,18-34,1,1239857,21697,100000,1749.9598744049,1727.0285523035,1773.1901825473,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
primary_language,Primary language,english,English,1,0,1,A02,35-49,2,983623,32905,100000,3345.28574464,3309.9320970761,3381.0038030882,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
primary_language,Primary language,english,English,1,0,1,A03,50-64,3,1042257,65171,100000,6252.8723721692,6206.5519903801,6299.5152313702,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
primary_language,Primary language,english,English,1,0,1,A04,65-74,4,545828,44698,100000,8189.0265798017,8116.5787687076,8262.0629059674,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
primary_language,Primary language,english,English,1,0,1,A05,75+,5,383483,36987,100000,9645.0168586352,9551.9872029308,9738.8550010421,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
primary_language,Primary language,spanish,Spanish,2,0,0,A01,18-34,1,169807,3548,100000,2089.4309421873,2022.4771263762,2158.5524226366,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
primary_language,Primary language,spanish,Spanish,2,0,0,A02,35-49,2,133736,5488,100000,4103.6071065383,3998.6004778874,4211.2503332499,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
primary_language,Primary language,spanish,Spanish,2,0,0,A03,50-64,3,140798,10686,100000,7589.5964431313,7452.419528564,7729.0875009959,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
primary_language,Primary language,spanish,Spanish,2,0,0,A04,65-74,4,74436,7337,100000,9856.7897254017,9644.7202498079,10073.0023718078,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
primary_language,Primary language,spanish,Spanish,2,0,0,A05,75+,5,52168,6054,100000,11604.8152123907,11332.7981936199,11882.4863739769,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
primary_language,Primary language,portuguese,Portuguese,3,0,0,A01,18-34,1,85168,1719,100000,2018.3637046778,1926.0594908298,2114.9960973423,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
primary_language,Primary language,portuguese,Portuguese,3,0,0,A02,35-49,2,66179,2620,100000,3958.9597908702,3813.0506984743,4110.2136148046,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
primary_language,Primary language,portuguese,Portuguese,3,0,0,A03,50-64,3,70635,5056,100000,7157.9245416578,6970.1356386709,7350.373092659,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
primary_language,Primary language,portuguese,Portuguese,3,0,0,A04,65-74,4,37119,3502,100000,9434.5214041327,9141.3389142172,9736.0992974949,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
primary_language,Primary language,portuguese,Portuguese,3,0,0,A05,75+,5,26094,3033,100000,11623.3616923431,11240.1210087761,12017.9000363674,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
primary_language,Primary language,haitian_creole,Haitian Creole,4,0,0,A01,18-34,1,42460,920,100000,2166.7451719265,2032.5252362798,2309.619504932,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
primary_language,Primary language,haitian_creole,Haitian Creole,4,0,0,A02,35-49,2,33405,1369,100000,4098.1888938782,3890.8191863477,4316.1144847892,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
primary_language,Primary language,haitian_creole,Haitian Creole,4,0,0,A03,50-64,3,35222,2758,100000,7830.3333144058,7554.3499687636,8115.5140578302,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
primary_language,Primary language,haitian_creole,Haitian Creole,4,0,0,A04,65-74,4,18640,1918,100000,10289.6995708154,9861.6880320975,10734.0752782797,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
primary_language,Primary language,haitian_creole,Haitian Creole,4,0,0,A05,75+,5,13024,1514,100000,11624.6928746929,11085.5052379541,12186.5116069234,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
primary_language,Primary language,chinese,Chinese,5,0,0,A01,18-34,1,42258,700,100000,1656.4910786123,1539.1198376488,1782.6508433296,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
primary_language,Primary language,chinese,Chinese,5,0,0,A02,35-49,2,33389,1094,100000,3276.5281979095,3090.888704702,3472.9176773444,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
primary_language,Primary language,chinese,Chinese,5,0,0,A03,50-64,3,35418,1990,100000,5618.6120051951,5383.5651999886,5863.2850335095,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
primary_language,Primary language,chinese,Chinese,5,0,0,A04,65-74,4,18527,1463,100000,7896.5833648189,7516.9217477596,8293.7011283327,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
primary_language,Primary language,chinese,Chinese,5,0,0,A05,75+,5,13024,1189,100000,9129.2997542998,8646.6174947493,9636.0847191929,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
primary_language,Primary language,other_language,Another language,6,0,0,A01,18-34,1,68243,1321,100000,1935.7296719077,1835.0320696386,2041.8381301598,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
primary_language,Primary language,other_language,Another language,6,0,0,A02,35-49,2,53492,2065,100000,3860.3903387422,3700.4193090175,4026.9878054267,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
primary_language,Primary language,other_language,Another language,6,0,0,A03,50-64,3,56500,4026,100000,7125.6637168142,6916.4443930744,7340.7127325906,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
primary_language,Primary language,other_language,Another language,6,0,0,A04,65-74,4,29835,2821,100000,9455.3376906318,9128.5248142605,9792.590023969,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
primary_language,Primary language,other_language,Another language,6,0,0,A05,75+,5,20837,2252,100000,10807.6978451792,10393.3375234246,11236.5062989936,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
primary_language,Primary language,missing,Missing,7,1,0,A01,18-34,1,34169,619,100000,1811.5835991688,1675.4911835336,1958.5099875927,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
primary_language,Primary language,missing,Missing,7,1,0,A02,35-49,2,26620,940,100000,3531.1795642374,3316.0828047465,3759.6859633873,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
primary_language,Primary language,missing,Missing,7,1,0,A03,50-64,3,28282,1847,100000,6530.6555406265,6248.5754217358,6824.5426758966,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
primary_language,Primary language,missing,Missing,7,1,0,A04,65-74,4,14833,1245,100000,8393.4470437538,7957.9087857212,8850.5302997964,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
primary_language,Primary language,missing,Missing,7,1,0,A05,75+,5,10402,1062,100000,10209.5750817151,9642.3396286016,10806.1888949326,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
primary_language,Primary language,overall_reported,Overall reported population,999,0,0,A01,18-34,1,1647793,29905,100000,1814.8517441208,1794.5820985936,1835.3460547986,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
primary_language,Primary language,overall_reported,Overall reported population,999,0,0,A02,35-49,2,1303824,45541,100000,3492.8794070365,3461.501703902,3524.5311573772,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
primary_language,Primary language,overall_reported,Overall reported population,999,0,0,A03,50-64,3,1380830,89687,100000,6495.1514668714,6454.1678452726,6536.3771481288,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
primary_language,Primary language,overall_reported,Overall reported population,999,0,0,A04,65-74,4,724385,61739,100000,8522.9539540438,8458.8731797686,8587.4746367087,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
primary_language,Primary language,overall_reported,Overall reported population,999,0,0,A05,75+,5,508630,51029,100000,10032.6366907182,9950.3730840627,10115.5040046689,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
race_ethnicity,Combined race and ethnicity,american_indian_alaska_native,American Indian or Alaska Native,1,0,0,A01,18-34,1,20230,451,100000,2229.3623331686,2034.8050656239,2442.0584141273,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
race_ethnicity,Combined race and ethnicity,american_indian_alaska_native,American Indian or Alaska Native,1,0,0,A02,35-49,2,16019,664,100000,4145.0777202073,3847.2358946957,4464.9068812506,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
race_ethnicity,Combined race and ethnicity,american_indian_alaska_native,American Indian or Alaska Native,1,0,0,A03,50-64,3,17105,1410,100000,8243.203741596,7840.3705872974,8664.7882547984,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
race_ethnicity,Combined race and ethnicity,american_indian_alaska_native,American Indian or Alaska Native,1,0,0,A04,65-74,4,8873,922,100000,10391.0740448552,9773.2012885818,11043.2283772262,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
race_ethnicity,Combined race and ethnicity,american_indian_alaska_native,American Indian or Alaska Native,1,0,0,A05,75+,5,6199,760,100000,12260.0419422488,11466.8783620665,13099.9507103375,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
race_ethnicity,Combined race and ethnicity,asian,Asian,2,0,0,A01,18-34,1,126704,2001,100000,1579.2713726481,1512.0772319935,1649.4014994728,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
race_ethnicity,Combined race and ethnicity,asian,Asian,2,0,0,A02,35-49,2,99634,3020,100000,3031.0938033202,2926.4377302158,3139.3715750957,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
race_ethnicity,Combined race and ethnicity,asian,Asian,2,0,0,A03,50-64,3,106236,5938,100000,5589.4423735833,5452.9053878329,5729.1909855182,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
race_ethnicity,Combined race and ethnicity,asian,Asian,2,0,0,A04,65-74,4,55712,4164,100000,7474.1527857553,7258.7060607266,7695.4635985053,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
race_ethnicity,Combined race and ethnicity,asian,Asian,2,0,0,A05,75+,5,39115,3440,100000,8794.5800843666,8517.9421522631,9079.3107369032,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
race_ethnicity,Combined race and ethnicity,black_african_american,Black or African American,3,0,0,A01,18-34,1,151504,3511,100000,2317.4305628894,2242.8694702406,2394.4096244723,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
race_ethnicity,Combined race and ethnicity,black_african_american,Black or African American,3,0,0,A02,35-49,2,120320,5237,100000,4352.5598404255,4238.7207151162,4469.3136459764,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
race_ethnicity,Combined race and ethnicity,black_african_american,Black or African American,3,0,0,A03,50-64,3,127550,10500,100000,8232.0658565269,8082.4838268833,8384.1636833774,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
race_ethnicity,Combined race and ethnicity,black_african_american,Black or African American,3,0,0,A04,65-74,4,66650,7214,100000,10823.7059264816,10590.0962747747,11061.8312705218,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
race_ethnicity,Combined race and ethnicity,black_african_american,Black or African American,3,0,0,A05,75+,5,46964,5964,100000,12699.0886636573,12401.0013456722,13003.2775997037,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
race_ethnicity,Combined race and ethnicity,hispanic_latino,Hispanic or Latino,4,0,0,A01,18-34,1,218039,4723,100000,2166.1262434702,2105.8600035688,2228.0779489896,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
race_ethnicity,Combined race and ethnicity,hispanic_latino,Hispanic or Latino,4,0,0,A02,35-49,2,172647,7275,100000,4213.8004135606,4120.0477527685,4309.5905483526,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
race_ethnicity,Combined race and ethnicity,hispanic_latino,Hispanic or Latino,4,0,0,A03,50-64,3,183811,14372,100000,7818.9009362878,7697.0490484528,7942.5158695199,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
race_ethnicity,Combined race and ethnicity,hispanic_latino,Hispanic or Latino,4,0,0,A04,65-74,4,96241,9735,100000,10115.2315541193,9926.3188803685,10307.3281012755,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
race_ethnicity,Combined race and ethnicity,hispanic_latino,Hispanic or Latino,4,0,0,A05,75+,5,67718,8131,100000,12007.1472872796,11764.4839393373,12254.1208540829,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
race_ethnicity,Combined race and ethnicity,middle_eastern_north_african,Middle Eastern or North African,5,0,0,A01,18-34,1,33735,596,100000,1766.711130873,1631.5248710507,1912.8809446625,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
race_ethnicity,Combined race and ethnicity,middle_eastern_north_african,Middle Eastern or North African,5,0,0,A02,35-49,2,26667,903,100000,3386.2076724041,3175.7446133545,3610.0985015508,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
race_ethnicity,Combined race and ethnicity,middle_eastern_north_african,Middle Eastern or North African,5,0,0,A03,50-64,3,28396,1747,100000,6152.2749683054,5878.6828877009,6437.7290327407,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
race_ethnicity,Combined race and ethnicity,middle_eastern_north_african,Middle Eastern or North African,5,0,0,A04,65-74,4,14865,1179,100000,7931.3824419778,7507.7652158265,8376.7370526376,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
race_ethnicity,Combined race and ethnicity,middle_eastern_north_african,Middle Eastern or North African,5,0,0,A05,75+,5,10387,968,100000,9319.341484548,8775.2290552466,9893.5329166145,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
race_ethnicity,Combined race and ethnicity,native_hawaiian_pacific_islander,Native Hawaiian or Pacific Islander,6,0,0,A01,18-34,1,6757,144,100000,2131.1232795619,1812.9989357298,2503.6450885127,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
race_ethnicity,Combined race and ethnicity,native_hawaiian_pacific_islander,Native Hawaiian or Pacific Islander,6,0,0,A02,35-49,2,5327,186,100000,3491.6463300169,3031.2483547191,4019.0730949801,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
race_ethnicity,Combined race and ethnicity,native_hawaiian_pacific_islander,Native Hawaiian or Pacific Islander,6,0,0,A03,50-64,3,5684,408,100000,7178.0436312456,6535.5266178779,7878.4028974972,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
race_ethnicity,Combined race and ethnicity,native_hawaiian_pacific_islander,Native Hawaiian or Pacific Islander,6,0,0,A04,65-74,4,2964,276,100000,9311.7408906883,8317.5933647424,10411.219024096,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
race_ethnicity,Combined race and ethnicity,native_hawaiian_pacific_islander,Native Hawaiian or Pacific Islander,6,0,0,A05,75+,5,2081,235,100000,11292.6477654974,10003.5051970559,12724.432067235,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
race_ethnicity,Combined race and ethnicity,white,White,7,0,1,A01,18-34,1,991436,16455,100000,1659.713788888,1634.7527514749,1685.0494273836,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
race_ethnicity,Combined race and ethnicity,white,White,7,0,1,A02,35-49,2,784225,25267,100000,3221.9069782269,3183.0538997122,3261.2183314404,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
race_ethnicity,Combined race and ethnicity,white,White,7,0,1,A03,50-64,3,828594,49284,100000,5947.9069363283,5897.1844116284,5999.0379204593,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
race_ethnicity,Combined race and ethnicity,white,White,7,0,1,A04,65-74,4,435298,34155,100000,7846.3489379689,7766.8391752402,7926.6026971584,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
race_ethnicity,Combined race and ethnicity,white,White,7,0,1,A05,75+,5,305427,28230,100000,9242.7977880148,9140.5941073507,9346.0266900561,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
race_ethnicity,Combined race and ethnicity,multiple_identities,Multiple identities,8,0,0,A01,18-34,1,76194,1479,100000,1941.0977242303,1845.5317048105,2041.5094529385,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
race_ethnicity,Combined race and ethnicity,multiple_identities,Multiple identities,8,0,0,A02,35-49,2,60175,2302,100000,3825.5089322808,3675.1780042688,3981.7348692929,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
race_ethnicity,Combined race and ethnicity,multiple_identities,Multiple identities,8,0,0,A03,50-64,3,63736,4561,100000,7156.081335509,6958.5422332234,7358.7846536288,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
race_ethnicity,Combined race and ethnicity,multiple_identities,Multiple identities,8,0,0,A04,65-74,4,33451,3111,100000,9300.1703984933,8993.5888264908,9616.0987025445,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
race_ethnicity,Combined race and ethnicity,multiple_identities,Multiple identities,8,0,0,A05,75+,5,23415,2556,100000,10916.0794362588,10523.0479216101,11321.9330430389,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
race_ethnicity,Combined race and ethnicity,missing,Missing,9,1,0,A01,18-34,1,57363,1164,100000,2029.1825741332,1916.9711973706,2147.8184956344,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
race_ethnicity,Combined race and ethnicity,missing,Missing,9,1,0,A02,35-49,2,45430,1627,100000,3581.333920317,3414.3453450217,3756.1719482903,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
race_ethnicity,Combined race and ethnicity,missing,Missing,9,1,0,A03,50-64,3,48000,3314,100000,6904.1666666667,6680.7955188051,7134.4352154055,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
race_ethnicity,Combined race and ethnicity,missing,Missing,9,1,0,A04,65-74,4,25164,2228,100000,8853.9182959784,8509.1789574528,9211.2181855355,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
race_ethnicity,Combined race and ethnicity,missing,Missing,9,1,0,A05,75+,5,17726,1807,100000,10194.0652149385,9757.2353673822,10648.1442702389,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
race_ethnicity,Combined race and ethnicity,overall_reported,Overall reported population,999,0,0,A01,18-34,1,1624599,29360,100000,1807.215195873,1786.8446237235,1827.8136767686,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
race_ethnicity,Combined race and ethnicity,overall_reported,Overall reported population,999,0,0,A02,35-49,2,1285014,44854,100000,3490.5456282967,3458.9503392349,3522.4189900014,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
race_ethnicity,Combined race and ethnicity,overall_reported,Overall reported population,999,0,0,A03,50-64,3,1361112,88220,100000,6481.4651549615,6440.2272744831,6522.9486789839,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
race_ethnicity,Combined race and ethnicity,overall_reported,Overall reported population,999,0,0,A04,65-74,4,714054,60756,100000,8508.6001899016,8444.1086692673,8573.5381379667,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
race_ethnicity,Combined race and ethnicity,overall_reported,Overall reported population,999,0,0,A05,75+,5,501306,50284,100000,10030.6000726103,9947.7474413596,10114.0652623676,available,"synthetic marginal rate; not an observed group rate, biological comparison, eligibility result, or allocation signal"
