tract_fips,county_fips,county_name,modeled_crude_prevalence_percent,modeled_low_confidence_limit,modeled_high_confidence_limit,interval_width_percentage_points,places_adult_population_field,support_state,review_reason,interpretation_limit
25001012102,25001,Barnstable,11.4,9.6,13.3,3.7,2868,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25001012200,25001,Barnstable,9.2,7.9,10.8,2.9,4299,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25001012502,25001,Barnstable,11.4,9.8,13.2,3.4,3043,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25001012601,25001,Barnstable,11.6,10,13.3,3.3,2657,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25001012602,25001,Barnstable,11.1,9.6,12.6,3,4564,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25001012700,25001,Barnstable,9.8,8.3,11.5,3.2,4059,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25001012800,25001,Barnstable,10.2,8.7,12.1,3.4,3464,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25001012900,25001,Barnstable,9.8,8.3,11.4,3.1,3568,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25001013002,25001,Barnstable,10,8.4,11.9,3.5,2662,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25001013100,25001,Barnstable,9.7,8.1,11.3,3.2,4982,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25001013200,25001,Barnstable,10.6,9.1,12.4,3.3,4396,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25001013300,25001,Barnstable,10.3,8.7,12.1,3.4,2913,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25001013400,25001,Barnstable,10.3,8.7,12.1,3.4,3240,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25001013500,25001,Barnstable,8.5,7.3,9.9,2.6,5527,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25001013600,25001,Barnstable,9,7.7,10.4,2.7,4848,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25001013700,25001,Barnstable,7.9,6.7,9.2,2.5,4791,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25001013800,25001,Barnstable,8.9,7.6,10.3,2.7,4182,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25001013900,25001,Barnstable,11.3,9.7,13,3.3,4270,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25001014002,25001,Barnstable,10.6,9,12.3,3.3,3708,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25001014100,25001,Barnstable,4.4,3.8,5.2,1.4,584,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25001014300,25001,Barnstable,9.5,8.1,11.1,3,3981,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25001014402,25001,Barnstable,9.7,8.3,11.4,3.1,5949,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25001014500,25001,Barnstable,10,8.6,11.7,3.1,4568,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25001014600,25001,Barnstable,10.4,8.9,12,3.1,3712,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25001014700,25001,Barnstable,12.1,10.4,13.9,3.5,3173,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25001014800,25001,Barnstable,14.8,12.6,17.4,4.8,3249,limited_support_review,interval width triggers review,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25001014900,25001,Barnstable,9.9,8.4,11.6,3.2,3319,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25001015001,25001,Barnstable,9.6,8.2,11.2,3,3601,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25001015002,25001,Barnstable,11.6,9.8,13.5,3.7,3605,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25001015100,25001,Barnstable,10.9,9.2,12.6,3.4,3608,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25001015200,25001,Barnstable,10.2,8.8,11.8,3,2040,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25001015300,25001,Barnstable,12.6,10.9,14.6,3.7,3136,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25003900100,25003,Berkshire,14.3,12.3,16.2,3.9,2797,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25003900200,25003,Berkshire,11.6,10,13.4,3.4,3251,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25003900300,25003,Berkshire,9.1,7.9,10.6,2.7,2258,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25003900400,25003,Berkshire,10.5,9,12.4,3.4,3813,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25003900500,25003,Berkshire,11.5,9.7,13.5,3.8,2772,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25003900600,25003,Berkshire,13.4,11.6,15.3,3.7,3146,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25003900700,25003,Berkshire,9.9,8.4,11.8,3.4,2300,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25003900800,25003,Berkshire,9.4,7.8,11.3,3.5,3923,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25003900900,25003,Berkshire,10.7,9,12.6,3.6,4134,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25003901100,25003,Berkshire,11.8,9.9,13.6,3.7,3051,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25003911100,25003,Berkshire,10.2,8.7,11.9,3.2,2479,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25003912100,25003,Berkshire,10.2,8.6,12.1,3.5,5102,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25003913100,25003,Berkshire,11.3,9.7,13.1,3.4,4354,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25003914100,25003,Berkshire,10.4,8.9,12,3.1,4903,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25003920101,25003,Berkshire,7.4,6.3,8.6,2.3,3826,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25003920102,25003,Berkshire,8.8,7.5,10.1,2.6,2687,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25003921300,25003,Berkshire,10.8,9.3,12.6,3.3,4110,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25003921400,25003,Berkshire,11.9,10.1,14,3.9,1238,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25003921500,25003,Berkshire,12,10.3,13.9,3.6,2339,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25003922100,25003,Berkshire,11.7,10,13.6,3.6,2100,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25003922200,25003,Berkshire,10.8,9.2,12.4,3.2,2896,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25003922300,25003,Berkshire,11.7,10,13.8,3.8,1644,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25003923100,25003,Berkshire,10.9,9.4,12.6,3.2,2685,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25003924100,25003,Berkshire,12.1,10.2,14.2,4,1802,limited_support_review,interval width triggers review,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25003925101,25003,Berkshire,9.4,8,10.9,2.9,1333,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25003925102,25003,Berkshire,10.5,8.9,12.2,3.3,4543,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25003926100,25003,Berkshire,10.4,8.8,12.1,3.3,2796,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25003931100,25003,Berkshire,10.4,8.7,12.2,3.5,1346,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25003931300,25003,Berkshire,11.7,10,13.5,3.5,1157,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25003931400,25003,Berkshire,9.9,8.5,11.6,3.1,1411,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25003932200,25003,Berkshire,11.1,9.3,13,3.7,2042,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25003932300,25003,Berkshire,11.8,10,13.9,3.9,1625,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25003933200,25003,Berkshire,10.7,9.2,12.4,3.2,1325,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25003933300,25003,Berkshire,11.2,9.6,12.9,3.3,1289,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25003933400,25003,Berkshire,11.3,9.7,13,3.3,2270,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25003934200,25003,Berkshire,9.8,8.3,11.4,3.1,1137,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25003934300,25003,Berkshire,10.7,9,12.7,3.7,1747,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25003935100,25003,Berkshire,11.4,9.8,13.1,3.3,2085,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25003935200,25003,Berkshire,10.3,8.7,12.1,3.4,4005,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25003935300,25003,Berkshire,12.4,10.5,14.4,3.9,3047,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005600100,25005,Bristol,9.8,8.4,11.4,3,3231,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005600202,25005,Bristol,9.4,8,10.9,2.9,3925,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005600203,25005,Bristol,9.8,8.4,11.2,2.8,4985,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005600204,25005,Bristol,8.5,7.3,9.8,2.5,3203,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005610100,25005,Bristol,8,6.8,9.3,2.5,4353,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005610202,25005,Bristol,8,6.9,9.3,2.4,4272,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005610203,25005,Bristol,7.9,6.8,9.2,2.4,5337,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005610204,25005,Bristol,8.3,7.1,9.7,2.6,4623,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005611101,25005,Bristol,8.8,7.4,10.2,2.8,4040,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005611102,25005,Bristol,6.6,5.7,7.6,1.9,4360,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005611201,25005,Bristol,9.3,7.9,10.7,2.8,2364,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005611202,25005,Bristol,8.7,7.3,10.2,2.9,5061,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005612100,25005,Bristol,10.2,8.8,11.6,2.8,3788,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005612201,25005,Bristol,10.3,8.9,11.8,2.9,2981,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005612202,25005,Bristol,9.8,8.4,11.2,2.8,5124,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005613100,25005,Bristol,11.2,9.7,12.9,3.2,5604,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005613300,25005,Bristol,9.6,8.3,11,2.7,6149,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005613400,25005,Bristol,10.7,9.2,12.3,3.1,3031,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005613600,25005,Bristol,12.6,10.9,14.3,3.4,3256,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005613700,25005,Bristol,11,9.5,12.5,3,3771,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005613800,25005,Bristol,12.4,10.9,14.1,3.2,3883,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005613901,25005,Bristol,11.4,9.9,13,3.1,2296,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005613902,25005,Bristol,11.5,9.9,13.2,3.3,4528,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005614000,25005,Bristol,13.9,12.3,15.7,3.4,3414,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005614101,25005,Bristol,10.4,9,11.9,2.9,5554,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005614102,25005,Bristol,10.1,8.6,11.6,3,5768,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005615100,25005,Bristol,8.5,7.3,9.7,2.4,6242,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005616100,25005,Bristol,8.3,7.1,9.7,2.6,5266,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005617101,25005,Bristol,8.8,7.5,10.2,2.7,3849,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005617102,25005,Bristol,9.3,7.9,10.8,2.9,3450,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005630101,25005,Bristol,8.7,7.5,10,2.5,2643,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005630102,25005,Bristol,8.8,7.6,10.2,2.6,3848,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005630201,25005,Bristol,9.6,8.2,11.2,3,2441,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005630202,25005,Bristol,7.8,6.7,9.1,2.4,3982,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005630301,25005,Bristol,8.5,7.2,10,2.8,4778,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005630302,25005,Bristol,7.7,6.5,8.9,2.4,2248,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005630400,25005,Bristol,9,7.7,10.4,2.7,4279,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005631101,25005,Bristol,11.8,10.2,13.5,3.3,2622,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005631102,25005,Bristol,10,8.5,11.5,3,4301,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005631200,25005,Bristol,10.1,8.7,11.7,3,5937,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005631300,25005,Bristol,9.1,7.8,10.5,2.7,4420,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005631400,25005,Bristol,12,10.5,13.7,3.2,2293,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005631500,25005,Bristol,10.7,9.3,12.2,2.9,2382,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005631600,25005,Bristol,12.8,11.3,14.5,3.2,3136,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005631700,25005,Bristol,8.9,7.5,10.2,2.7,5508,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005631800,25005,Bristol,10.8,9.3,12.4,3.1,6509,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005632100,25005,Bristol,9.3,7.9,10.6,2.7,5494,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005632200,25005,Bristol,9.3,7.9,10.8,2.9,6885,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005633100,25005,Bristol,9.7,8.3,11.4,3.1,4658,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005633200,25005,Bristol,9.3,7.8,10.9,3.1,5311,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005640100,25005,Bristol,11.4,9.8,13,3.2,4486,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005640201,25005,Bristol,14.7,12.9,16.5,3.6,2057,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005640202,25005,Bristol,15.8,13.9,17.9,4,3092,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005640300,25005,Bristol,12.2,10.7,14,3.3,3010,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005640400,25005,Bristol,12.8,11.1,14.6,3.5,2306,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005640500,25005,Bristol,12.3,10.8,13.9,3.1,4328,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005640600,25005,Bristol,12.6,11,14.2,3.2,3771,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005640700,25005,Bristol,11.7,10.1,13.4,3.3,2390,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005640800,25005,Bristol,10.1,8.8,11.6,2.8,2979,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005640901,25005,Bristol,10.9,9.5,12.4,2.9,4119,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005641000,25005,Bristol,16.4,14.5,18.4,3.9,1918,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005641101,25005,Bristol,20.6,18.2,23.2,5,1527,limited_support_review,interval width triggers review,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005641200,25005,Bristol,14.5,12.7,16.3,3.6,2296,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005641300,25005,Bristol,13.8,12.2,15.5,3.3,4090,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25005641400,25005,Bristol,14.6,12.8,16.5,3.7,2548,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
